さんこしょ,三鈷杵,⇒ 金剛杵
さんじゅうのとう,三重塔,一基、一本、一宇、一塔、初層[一層]・二層など [塔の階層]
さんしん,三線,一棹・一竿（さお）、一挺［一丁］（ちょう）
さんすいが,山水画,一枚、一幅（ふく）、一幀（てい・とう）[主に掛け物仕立てや額装で]、一面、一点 [主に展示や商品などで]
さんそこきゅうき,酸素呼吸器,一台、一式
さんそぼんべ,酸素ボンベ,一本
さんだる,サンダル,一足、一双（そう）、一揃（そろい）、一組 [左右一揃いで]、一枚 [片方で]
さんだん,散弾,一発、一個、一弾
さんだんじゅう,散弾銃,一挺［一丁］（ちょう）、一口（こう）、一発 [撃つこと。弾丸] 、一番 [口径で]
さんとう,山刀,⇒ やまがたな
さんどう,山道,一本、一筋（すじ）、一条（すじ・じょう）
さんどう,参道,一本、一筋（すじ）、一条（すじ・じょう）
さんどがさ,三度笠,一蓋（かい・がい）、一笠（りゅう）、一頭（かしら）、一枚、一具
さんどぺーぱー,サンドペーパー,一枚
さんぱい,参拝,一度（ど・たび）、一回、一箇所（一か所・一カ所） [参拝する場所の数で]
さんばし,桟橋,一基、一橋（きょう）
さんぽぐるま,散歩車,一台
さんみゃく,山脈,一脈、一列、一筋（すじ）、一条（すじ・じょう）
さんめんきょう,三面鏡,一台、一基
さんもん,山門,一棟、一基、一構（かまえ）、一宇
さんやく,散薬,一服、一包、一裹（つつみ）、一剤、一貼（ちょう）、一盛（もり）
さんりん,山林,一枚、一面、一箇所（一か所・一カ所）、一筆（ひつ） [登記上で]
さんりんしゃ,三輪車,一台
さんるーむ,サンルーム,一室、一基
し,詩,一編、一篇、一首、一什（じゅう）、一絶（ぜつ）、一聯（れん）、一片、一章、一行、一巻、一作、一作品
じ,字,一字、一文字、一画 [画数]、一行
しあい,試合,一勝負、一戦、一試合、一節、一回、一本、一番、一ゲーム
しあげうま,仕上げ馬,一台
しあたー,シアター,一劇場、一座、一堂、一軒、一棟（むね・とう）
しあん,試案,一案、一策（さく）、一計、一件、一本、一つ、一通（とおり）
じあん,事案,ー件、一つ
しーえむ,CM,一本 [5秒、10秒、15秒、30秒、60秒など]、一回
しいか,詩歌,一首、一句、一編、一篇、一節、一作、一作品
しーす,シース,一本
しーそー,シーソー,一台、一基
しーつ,シーツ,一枚
しーでぃー,CD(コンパクトディスク),一バイト [単位→ メガバイト(MB)など]
しーでぃー,CD(コンパクトディスク),一枚
しーでぃーかん,CD管,"一本、一巻 [ 30m , 50m などの単位で]"
しーでぃーでっき,CDデッキ,一台
しーでぃーぷれーやー,CDプレーヤー,一台
しーでぃーらっく,CDラック,一台、一本、一架、一基、一枚、一段
しーと,シート,一枚、一張（はり）
しーとかばー,シートカバー,一枚、一組、一セット
しーとぱいる,シートパイル,一本
しーとべると,シートベルト,一本
じーぱん,ジーパン,一本、一枚
じーぴーえす,GPS,一基・一台・一個 [GPS衛星で]、一台・一式 ・一基 [カーナビゲーションなどのGPS受信機で]
じーぷ,ジープ,一台、一輛・一両
しーらかんす,シーラカンス,一匹・一疋、一体・一個体 [学術上などで]
しーる,シール,一枚、一片
しーん,シーン,一シーン、一場面、一カット、一幕、一齣（こま）
じいん,寺院,一寺（じ）、一山（さん・ざん）、一箇寺（かじ）、一宇（う）、一院、一堂、一祠（し）、一坊（ぼう）、一刹（さつ）、一軒、一棟（むね・とう）
じーんず,ジーンズ,一本、一枚
しぇーばー,シェーバー,一本、一台 [電気・電動]
しぇーれ,シェーレ,一挺［一丁］（ちょう）、一本
じぇっとき,ジェット機,一機
じぇっとき,ジェット機,一機、一台
じぇっとこーすたー,ジェットコースター,一輌・一両、一台、一編成 [数輌を連結して。連結した台数を数えて、5輌編成、6輌編成などとも]、一席 [座席の数で]、一基 [施設の数で]
じぇっとすきー,ジェットスキー,一台、一艇（てい）、一艘（そう）
しぇる,シェル,一艇（てい）、一艘（そう）
しぇるたー,シェルター,一基、一台 [個人向けなど小型で]
しお,塩,一匙、一摘・一撮・一抓（つまみ）、一振（ふり）、一掬（すくい・きく）、一攫（つかみ）、一握（にぎり）、一塊（かたまり）[岩塩]
しお,塩,一瓶、一袋（ふくろ・たい）、一叺（かます）、一俵、一桶
しおり,栞,一枚、一葉（よう）、一片、一本 [ひも状で]
しがい,死骸,一体
しかいいん,歯科医院,一院、一軒
しかいしゃだい,司会者台,一台、一卓
しかいしゃたく,司会者卓,一卓、一台
しかく,資格,一資格、一種、一つ
じがぞう,自画像,一枚、一葉（よう）、一幅（ふく）
じかようしゃ,自家用車,一台、一輛・一両
しぎ,試技,一本、一回、一度
しきい,敷居,一本
しきし,色紙,一枚
しきだい,指揮台,一台、一本
しきぶとん,敷き布団,一枚
しきぼう,指揮棒,一本
しきもの,敷物,一枚
じきろう,食籠,一合（ごう）、一提（さげ）[手で提げる「提げ食籠」で]、一具（ぐ・よろい）【
じぐそーぱずる,ジグソーパズル,一ピース、一片、一枚、一組
じくもの,軸物,一幅（ふく）[掛けた状態を言うことが多い]、一軸（じく）[巻いた状態を言うことが多い]、一本、一幀（てい・とう）
しくらめん,シクラメン,一株（かぶ・いっしゅ）、一輪、一本、一茎（くき・けい）、一鉢
しけい,紙型,一枚
しけん,試験,一回、一度、一つ、一問、一題、一科目、一日目、一次・二次 … [段階]、一番・二番 … [順位]
じけん,事件,一件、一つ
しけんかん,試験管,一本
じこ,耳壺,一口（こう・く・くち）、一個、一本、一壺（こ・つぼ）、一瓶（へい）
じこ,事故,一件
じこく,時刻,一時・二時 …、夜半、子の刻、暁九つ など
じこくひょう,時刻表,一枚、一冊、一部
しごと,仕事,一人月（にんげつ）、一人日（にんにち） [人日は人工（にんく）とも]、一人時（にんじ）
しごと,仕事,一口（くち）、一つ、一仕事、一作業、一手間
じざいかぎ,自在鉤,一本
じさつ,寺刹,一寺、一山（さん・ざん）、一宇（う）、一院、一堂、一祠（し）、一坊（ぼう）、一刹（さつ）、一棟（むね・とう）
しし,獅子,一匹・一疋、一頭
ししがしら,獅子頭,一面（おもて・めん）、一頭（かしら）、一体、一対 [二面で]
ししまい,獅子舞,一差（さし）[舞うこと]、一行 [笛、太皷、鉦などを含めて]
ししゃ,試射,一発、一本
ししゃ,死者,一人（り／たり・にん）、一名（めい）
ししゃ,支社,一支社、一社 [神社の末社で]、一つ、一軒、一棟（むね・とう）
ししゅう,刺繍,一枚、一刺（さし）、一針
じしょ,辞書,一冊、一巻、一台 [電子辞書など]
じしん,地震,一揺（ゆれ）、一回、一度、一件
じしん,時針,一本
しすてむ,システム,一つ、一システム、一台、一セット
じせい,辞世,一首、一句
しせつ,施設,一施設、一箇所（一か所・一カ所）、一軒、一棟（むね・とう）
した,舌,一枚、一本、一筋（すじ）、一条（すじ・じょう）
したえ,下絵,一枚、一葉（よう）、一幅
したおび,下帯,一本、一枚、一筋（すじ）、一条（すじ・じょう）、一締（しめ）、一丁 [主に締めた様で]、一つ [主に締めた様で]
したぎ,下着,一枚、一組・一揃（そろい）[旅行などの際の一日分など]、一領（りょう）
したぐつ,下靴,一足、一双（そう）、一揃（そろい）、一組、一対
したず,下図,一枚、一葉（よう）、一幅
したてだい,仕立て台,一台
したば,下歯,一本、一枚、一歯 [歯科専門的に]
したばき,下穿き,一枚、一組・一揃（そろい）[旅行などの際の一日分など]
しだん,師団,一個
じだんしょ,示談書,一通、一札（さつ）、一本、一枚、一葉（よう）
しちてん,質店,⇒ 質屋
しちふだ,質札,一枚
しちみせ,質店,⇒ 質屋
しちや,質屋,"一軒、一店、一店舗、一棟（むね・とう）、一構（かまえ）「人倫訓蒙図彙（じんりんきんもうずい）」（江戸時代前期・元禄期の風俗事典／元禄3年・1690年 [今から330年前] 刊）に見られる『質屋』の図。
【質や】万よろず目利めききに応じて金銀をかす。偽真の評判に及ず。請人を取りてこれを証拠として札を出す也。大阪の質や数合かずあはせて三百四十五軒有。"
しちゅう,支柱,一本
しちゅう,シチュー,一皿、一杯、一椀・一碗（わん）、一鍋、一匙、一口、一啜（すす）り [食べる様]、一品
しちりん,七輪,一台
じついん,実印,一本、一個、一顆（か）
しつがいき,室外機,一台、一基
じって,十手,一挺［一丁］（ちょう）、一本
じっとく,十徳,一枚、一着、一領（りょう）、一重（かさね）、一襲（かさね・しゅう）
しつどけい,湿度計,一本、一台
じっぱー,ジッパー,一本
しっぱい,失敗,一つ、一度、一跌（てつ）
しっぺい,竹篦,一本
しっぽ,尻尾,一本
しつもん,質問,一問、一件、一つ
しつもんひょう,質問票,一枚、一葉（よう）
してん,支店,一店、一支店、一店舗、一つ、一軒、一棟（むね・とう）
じてん,辞典,一冊、一巻、一本・一パッケージ・一式・一ライセンス [電子辞典のソフトウエアで]
じてんしゃ,自転車,一台、一輛・一両、一インチ [一般の自転車では、車輪のサイズで自転車の大きさを表す。24インチ、27インチなど]
じどうかいてんとびら,自動回転扉,一基、一台、一枚 [扉の枚数で]
じどうけんばいき,自動券売機,一台、一基
じどうしゃ,自動車,一台、一輛・一両
じどうしゃえんじん,自動車エンジン,一台、一基
じどうじょさいどうき,自動除細動器,⇒ 自動体外式除細動器
じどうたいがいしきじょさいどうき,自動体外式除細動器,一台、一式、一組、一セット
じどうどあ,自動ドア,一台、一基、一枚 [ドアの枚数で]
じどうとびら,自動扉,一台、一基、一枚 [扉の枚数で]
じどうはんばいき,自動販売機,一台
しない,竹刀,一本、一振（ふり）、一腰（こし・よう・ふり）、一口（ふり・くち・こう・く）、一柄（へい・え・から・つか）
しなかず,品数,一点、一品（しな・ひん）、一個、一つ
しなもの,品物,一点、一品（しな・ひん）、一アイテム、一個、一つ
しなりお,シナリオ,一本
しにん,死人,一人（り／たり・にん）
しのぶえ,篠笛,一管、一挺［一丁］（ちょう）、一枝（し）、一本
しのぷしす,シノプシス,一本
しば,芝,一本、一枚、一束（そく・たば）
しば,柴,一本、一枝、一把（わ）、一束（たば）、一束（つか）ね、一荷 [背負える状態で]
しばい,芝居,一本、一作、一作品
しばい,芝居,一回、一本、一齣（くさり）、一闋（くさり）、一度、一公演、一ステージ、一芝居、一興行
しばい,芝居,一幕（まく）、一場（じょう・ば）、一景、一齣（こま）
しばいごや,芝居小屋,一軒、一棟（むね・とう）、一座
しばふ,芝生,一面
じひょう,辞表,一通、一枚、一葉（よう）
しへい,紙幣,一枚、一片（へん・ひら）、一束
しへん,紙片,一枚（まい・ひら）、一片（へん・ひら）、一葉（よう）、一束
しぼう,脂肪,一塊（かたまり・かい）、一片、一つかみ
しぼうしゃ,死亡者,一人（り／たり・にん）、一名（めい）
しま,島,一島（とう）、一つ
しま,縞,一本、一筋（すじ）、一条（すじ・じょう）
しまい,仕舞,一差（さし）、一手（て）
しまだい,島台,一基、一台
しまつしょ,始末書,一通、一札（さつ）、一本、一枚、一葉（よう）
しみず,清水,一本、一筋（すじ）、一条（すじ・じょう）、一流（ながれ）、一道（どう）、一脈
しみどうふ,凍み豆腐,一枚、一連、一〆
じむしょ,事務所,一つ、一箇所（一か所・一カ所）、一軒、一棟（むね・とう）
じむづくえ,事務机,一台、一脚
じゃー,ジャー,一台 [炊飯器]、一本 [魔法瓶]
じゃーじー,ジャージー,一枚、一着
しゃーぷぺんしる,シャープペンシル,一本
しゃーれ,シャーレ,一枚、一皿
じゃいろこんぱす,ジャイロコンパス,一基、一台、一個
じゃいろすこーぷ,ジャイロスコープ,一基、一台、一個
しゃいんしょう,社員証,一枚、一葉（よう）
じゃがー,ジャガー,一頭、一匹・一疋
しゃき,社旗,一枚、一本
しゃく,笏,一枚、一本、一握
しゃくし,杓子,一本、一柄（へい・え・から）
しゃくじょう,錫杖,一本、一柄（へい・え・から）、一杖（じょう）、一枝（し）
じゃぐち,蛇口,一本、一口（くち）、一個、一箇所（一か所・一カ所）
じゃくてん,弱点,一つ、一箇所（一か所・一カ所）
しゃくはち,尺八,一管、一本、一口
しゃくや,借家,一軒、一棟（むね・とう）、一戸（こ）、一間、一部屋
じゃけっと,ジャケット,一着、一枚 [CDジャケットなどでも]
しゃけん,車券,一枚、一口、一本 [「当たり車券・万車券2本」など]、一片（へん） [特に、価値のなくなったはずれ券を言うことがある]
しゃけんしょう,車検証,一通、一枚、一葉（よう）
しゃこ,車庫,一棟（むね・とう）
しゃしん,写真,一枚、一葉（よう）、一片、一点、一齣（こま）、一カット
しゃしんき,写真機,一台、一本・一個 [使い切りカメラで]、一基
しゃしんたて,写真立て,一台、一枚
しゃだんき,遮断機,一台、一基、一本 [バーで]、一対（つい） [踏切を挟む二台で]、一箇所（一か所・一カ所） [設置場所]
しゃつ,シャツ,一枚、一着、一つ [主に着た様で]
じゃっき,ジャッキ,一台、一基
じゃっくないふ,ジャックナイフ,一挺［一丁］（ちょう）、一本
しゃったー,シャッター,一枚、一台、一基、一式、一個 [家具などに付ける小さなもので]
しゃったー,シャッター,一個、一式、一枚 [羽根部分で]、一回 [撮影回数]
しゃでん,社殿,一棟（むね・とう）、一宇、一前（ぜん）
しゃどう,車道,一本、一筋（すじ）、一条（すじ・じょう）、一車線
じゃのめがさ,蛇の目傘,一張（はり）、一本、一柄（へい・え・から）、一骨[骨の本数で]
じゃびせん,蛇皮線,一棹・一竿（さお）、一挺［一丁］（ちょう）
しゃふと,シャフト,一本
しゃべる,シャベル,一挺［一丁］（ちょう）、一本
しゃほん,写本,一点、一本、一部、一冊、一巻、一枚、一葉（よう）
しゃみせん,三味線,一本 [十二本まで]
しゃみせん,三味線,一本、一筋
しゃみせん,三味線,一挺［一丁］（ちょう）、一棹・一竿（さお）
しゃみせんごま,三味線駒,一枚、一個
しゃむしょ,社務所,一棟（むね・とう）、一宇
しゃもじ,杓文字,一本、一柄（へい・え・から）
しゃり,舎利,一粒、一片
じゃり,砂利,一個、一顆（か）、一粒、一石（せき）、一袋
しゃりとう,舎利塔,一基
しゃりようき,舎利容器,一個、一合、一基、一具
しゃりん,車輪,一輪、一枚、一個
しゃれつ,車列,一列、一本、一筋（すじ）、一条（すじ・じょう）
しゃわー,シャワー,一台、一式、一基
しゃわーへっど,シャワーヘッド,一本
しゃわーほーす,シャワーホース,一本
しゃわーるーむ,シャワールーム,一室
じゃんぐるじむ,ジャングルジム,一基、一台
しゃんでりあ,シャンデリア,一灯、一台
じゃんぱー,ジャンパー,一着、一枚
じゃんぱーすかーと,ジャンパースカート,一枚
しゃんぱん,シャンパン,一本、一瓶、一杯
じゃんぷだい,ジャンプ台,一基
しゃんぺん,シャンペン,一本、一瓶、一杯
じゅう,銃,一挺［一丁］（ちょう）、一口（こう）、一本 [長いもの] 、一筋 [長いもの] 、一発 [撃つこと]
じゅう,銃,一発、一弾
じゅうか,住家,⇒ 住宅
しゅうかんし,週刊誌,一部、一冊、一誌・一種 [種類]、一号 [発行の順序で]
しゅうぎ,祝儀,一包（つつみ）、一封（ふう）、一折（おり）
じゅうき,銃器,一挺［一丁］（ちょう）、一口（こう）、一本 [長いもの] 、一筋 [長いもの] 、一門（もん）、一発 [撃つこと。弾丸]
じゅうき,戒器,一挺［一丁］（ちょう）、一口（ふり・くち・こう・く）、一本、一門、一張（はり・ちょう）、一振（ふり）、一刀、一剣、一腰（こし・よう・ふり）、一発、一基
じゅうき,銃器,一発、一弾
じゅうきかーど,住基カード,⇒ 住民基本台帳カード
じゅうきかんじゅう,重機関銃,一門（もん）、一挺［一丁］（ちょう）、一発 [撃つこと。弾丸]
しゅうぎぶくろ,祝儀袋,一枚、一封（ふう）
じゅーくぼっくす,ジュークボックス,一台
じゅーさー,ジューサー,一台
じゅうじか,十字架,一本、一基
しゅうじんき,集塵機,一台、一基
じゅーす,ジュース,一本、一瓶、一缶、一パック、一杯
しゅーずきゃびねっと,シューズキャビネット,⇒ 下駄箱
しゅーずぼっくす,シューズボックス,⇒ 下駄箱
しゅーずらっく,シューズラック,⇒ 下駄箱
じゅうせい,銃声,一発
じゅうたく,住宅,一戸（こ）、一軒、一棟（むね・とう）、一邸、一宇（う）、一構（かまえ）
しゅうだん,集団,一団、一派、一味、一門、一家、一党、一統、一族、一群、一隊、一行、一つ、一グループ、一パーティー
じゅうだん,銃弾,一発、一個、一弾
じゅうでんき,充電器,一台、一基
しゅーと,シュート,一本、一発、一回
じゅうどう,柔道,一戦、一試合
じゅうどうぎ,柔道着,一着、一枚
じゅうどうじょう,柔道場,一面
じゅうにひとえ,十二単,一領（りょう）、一重（かさね）、一襲（かさね・しゅう）、一具（ぐ）
しゅうにゅういんし,収入印紙,一枚、一片
じゅうのう,十能,一挺［一丁］（ちょう）、一本
しゅうのうこ,収納庫,一台、一基 [大型のもの] 、一棟（むね・とう） [建物で]
しゅうのうだな,収納棚,一本、一架、一台、一枚、一段、一基
しゅーば,シューバ,一枚、一着
じゅうばこ,重箱,一組、一重（かさね・じゅう）、一提（さげ）、一下（さげ）、一段、一合（ごう）
じゅうばこ,重箱,一の重、二の重、三の重、与の重、五の重 …
じゅうほう,銃砲,⇒ 銃器
じゅうほう,重砲,一門（もん）、一挺［一丁］（ちょう）、一発 [撃つこと。砲弾]
じゅうみんきほんだいちょうかーど,住民基本台帳カード,一枚、一通
じゅうみんひょう,住民票,一通、一枚、一葉（よう）
じゅうみんひょうしょうほん,住民票抄本,一通、一枚、一葉（よう）
じゅうみんひょうとうほん,住民票謄本,一通、一枚、一葉（よう）
しゅうりょうしょうめいしょ,修了証明書,一通、一枚、一葉（よう）
しゅうろく,収録,一回、一テイク（
しゅき,酒器,一客、一口（こう・く・くち）、一盞（さん）、一枚 [平たいもので]、一組 [五個など複数で]、一脚 [ワイン用などの脚のあるもの]、一具（ぐ）、一基、一尊（そん）【
しゅきゅう,首級,一級、一つ、一荷（か）、一駄（だ）、一車（しゃ）
じゅぎょう,授業,一齣（こま）、一時限、一限、一時間
じゅぎょうかもく,授業科目,一科目
しゅきん,手巾,⇒ 手拭い
しゅくかご,宿駕籠,一挺［一丁］（ちょう）、一台、一具（ぐ）
じゅくご,熟語,一語、一言（こと）、一句、一つ
しゅくでん,祝電,一通、一本、一つ
しゅくば,宿場,一箇所（一か所・一カ所）、一つ、一宿（しゅく）
しゅくはく,宿泊,一泊、一宿、一晩、一夜
しゅくほう,祝砲,一発
しゅこう,酒肴,一品
じゅこうしょう,受講証,一通、一枚、一葉（よう）
じゅこうひょう,受講票,一通、一枚、一葉（よう）
しゅさつ,守札,⇒ 守り札
しゅしゅ,シュシュ,一本、一個
しゅじゅつ,手術,一針（はり・しん）
しゅじゅつ,手術,一回、一度
じゅず,数珠,一本、一連、一聯（れん）、一貫（ぬき）、一具（ぐ）、一串（かん・くし）、一巻（まき） [手首などに巻いた様]
じゅず,数珠,一顆（か）、一石（せき）、一粒、一個、一玉、一珠、一丸
しゅせき,酒席,一席、一宴、一夜、一回、一度
しゅだん,手段,一つ
しゅっし,出資,一口
しゅてん,酒店,⇒ 酒屋
しゅのーける,シュノーケル,一本
しゅのーけるしゃ,シュノーケル車,一台、一輛・一両
じゅばん,襦袢,一枚、一領、一つ [主に着た様で]
しゅぷーる,シュプール,一本、一筋（すじ）、一条（すじ・じょう）
しゅみーず,シュミーズ,一枚
じゅもく,樹木,一枚（まい・ひら）、一葉（よう・は）、一片（ひら・へん）、一本 [細いもの]
じゅもく,樹木,一重（え・じゅう）、一本
じゅもく,樹木,一株、一本
じゅもく,樹木,一枝（えだ・し）、一本
じゅもく,樹木,一本（ほん・もと）、一株（かぶ・しゅ）、一樹（じゅ）、一木（ぼく）、一朶（だ） [枝一本のこと。主に花の付いた一枝、または花のまとまりで使われる。本来の意味は垂れ下がった枝]、一群・一叢（むら・そう）・一簇（むら・そう）[群生で]
しゅりけん,手裏剣,一本、一枚
しゅりゅうだん,手榴弾,一個、一発
じゅりょうしょ,受領書,一通、一枚、一葉（よう）
しゅれっだー,シュレッダー,一台、一基
じゅわき,受話器,一台
じゅんい,順位,一位、首位、一番、一着、一等、一級、一席、一段
じゅんばん,順番,一番、一番目、一次、一回、一回目、一巡、一巡目、一便、一列
じゅんようかん,巡洋艦,一隻（せき）、一艘（そう）、一艦（かん）
しょ,書,一通、一枚、一封、一札（さつ）、一葉（よう）、一幅、一本、一書、一冊、一部、一巻、一篇、一套（とう）、一函（かん）、一筆 など
しょう,簫,一管、一本、一枝（し）、一口（こう・く）
しょう,笙,一管、一本、一口（こう・く）
しょういだん,焼夷弾,一発、一個、一弾、一本
じょうえ,浄衣,一着、一領
しょうか,松火,⇒ 松明（たいまつ）
しょうかい,紹介,一件
しょうかい,照会,一件
しょうがい,障害,一つ
しょうかいじょう,紹介状,一通、一本、一枚、一葉（よう）、一封
しょうかき,消火器,一台、一本
しょうかせん,消火栓,一本、一基、一箇所（一か所・一カ所） [設置場所で]
じょうかそう,浄化槽,一基
しょうがっこう,小学校,一校
しょうぎ,将棋,"初級、初段 、四段 … 九段 [棋士・プロ]
[→ 将棋の段位・日本将棋連盟]"
しょうぎ,将棋,一面
しょうぎ,将棋,一局、一番、一戦、一差（さし）、一指（さし）、一緡（さし）
しょうぎ,将棋,一手（て）
しょうぎ,将棋,一枚、一個
じょうききかんしゃ,蒸気機関車,一台、一輛・一両
じょうきせん,蒸汽船,一隻（せき）、一艘（そう）
しょうぎばん,将棋盤,一面
しょうきゃくろ,焼却炉,一基、一台 [「台」は、家庭用などの主に小型のもので]
しょうくうとう,照空灯,一台、一基、一灯、一本、一筋（すじ）、一条（すじ・じょう）
しょうけん,証券,一通、一枚
じょうけん,条件,一つ、一点、第一
しょうこ,証拠,一つ、一件
じょうご,漏斗,一本、一個
しょうこう,焼香,一回、一撮（さつ）
しょうこうき,昇降機,一台、一基
しょうこひん,証拠品,一件、一点、一品目、一つ
しょうこぶっけん,証拠物件,一件、一点、一品目、一つ
じょうざい,錠剤,一錠、一粒（つぶ・りゅう）、一個、一つ、一瓶
じょうさし,状差し,一本
しょうじ,障子,一枚、一本、一張（はり）、一組
じょうしゃけん,乗車券,一枚、一葉（よう）、一片、一冊、一綴（つづり）
しょうしゃとうひょうけん,勝者投票券,一枚、一口、一本 [「当たり車券・万車券2本」など]、一片（へん） [特に、価値のなくなったはずれ券を言うことがある]
しょうじゅう,小銃,一挺［一丁］（ちょう）、一口（こう）、一発 [撃つこと。弾丸]
しょうしゅうれいじょう,召集令状,一枚、一葉（よう）、一片、一通、一本、一封
しょうしょ,詔書,一通
しょうしょ,証書,一通、一札（さつ）、一本、一枚、一葉（よう）、一片（へん）
しょうじょう,賞状,一通、一枚、一葉（よう）
しょうじょうづつ,賞状筒,一本、一筒（とう）
しょうじょうほるだー,賞状ホルダー,一冊
しょうじょうぼん,賞状盆,一枚、一面
しょうじょうようし,賞状用紙,一枚、一葉（よう）
じょうしんしょ,上申書,一通、一枚、一葉（よう）
じょうすいき,浄水器,一台、一基
しょうせつ,小説,一編、一篇、一巻、一章、一齣（せき・く）、一節、一文、一作、一作品、一本、一枚、一点
じょうせつかん,常設館,一館、一軒、一棟（むね・とう）
しょうせん,商船,一隻（せき）、一艘（そう）
しょうぞうが,肖像画,一枚、一葉（よう）、一幅（ふく）
しょうぞく,装束,一領（りょう・くだり）、一重（かさね）、一襲（かさね・しゅう）、一具（ぐ）
しょうたいじょう,招待状,一通、一枚、一葉（よう）
しょうだくしょ,承諾書,一通、一枚、一葉（よう）
しょうだくしょうしょ,承諾証書,一通、一枚、一葉（よう）
しょうだん,商談,一件、一つ、一回
しょうちゅう,焼酎,一沸（わかし）
しょうとう,小刀,一振（ふり）、一口（ふり・くち・こう・く）、一本、一刀、一剣、一腰（こし・よう・ふり）、一柄（へい・え・から・つか）
しょうにゅうどう,鍾乳洞,一洞、一本
じょうば,乗馬,一回、一鞍（くら）
しょうはぶろっく,消波ブロック,一個、一基
しょうひん,商品,一点、一商品、一アイテム、一個、一つ、一本
しょうひんけん,商品券,一枚、一葉（よう）、一片、一冊、一綴（つづり）
しょうへいが,障屏画,一枚、一面、一点
しょうへきが,障壁画,一枚、一面、一点
しょうべんき,小便器,一据（すえ）、一台、一基 [特に公衆用などで]【
じょうほう,情報,一件、一報、一通
しょうぼうしょ,消防署,一箇所（一か所・一カ所）、一つ
しょうぼうぽんぷ,消防ポンプ,一台、一基
しょうほん,証本,一本、一部、一冊、一通、一枚、一葉（よう）
しょうほん,抄本,一通、一枚、一葉（よう）
しょうめいしょ,証明書,一通、一札（さつ）、一本、一枚、一葉（よう）、一片（へん）
しょうめいしょじどうこうふき,証明書自動交付機,一台、一基
しょうめいだん,照明弾,一発、一個、一星
しょうもん,証文,一札（さつ）、一通、一本、一枚、一葉（よう）
じょうもん,城門,一棟、一基、一門、一構（かまえ）
じょうやとう,常夜灯,一灯、一点、一筋（すじ）、一条（すじ・じょう）
しょうゆ,醤油,一本、一瓶、一樽、一升、一駄（だ） [ 馬または牛一頭に背負わせる量。八升樽八樽とされた ]、一滴、一匙、一垂（たらし）、一カップ
しょうゆだる,醤油樽,一樽、一本、一荷（か）、一駄（だ） [ 馬または牛一頭に背負わせる量。八升樽八樽とされた ]
じょうようしゃ,乗用車,一台、一輛・一両
じょうるり,浄瑠璃,一曲、一段、一齣・一闋（くさり）
じょうれい,条例,一本、一件、一つ
じょうろ,如雨露,一本、一個
しょうろう,鐘楼,一宇（う）、一棟
しょーけーす,ショーケース,一台、一基、一本
しょーつ,ショーツ,一枚
しょーる,ショール,一枚、一本、一筋（すじ）、一条（すじ・じょう）
しょか,書架,一本、一架、一台、一基
しょが,書画,一幅（ふく）、一幀（てい・とう）[主に掛け物仕立てや額装で]、一枚、一点 [主に展示や商品などで]
しょくじ,食事,一品（しな・ひん）、一皿
しょくじ,食事,一椀・一碗（わん）、一啜（すす）り [食べる様]
しょくじ,食事,一食、一回、一度、一飯、一片食（かたけ・かたき）、一饋（き）
しょくじ,食事,一膳、一人前
しょくじ,食事,一膳、一杯、一椀・一碗（わん）、一口、一箸、一匙、一人前、一啜（すす）り [粥などを食べる様]
しょくせんき,食洗機,一台、一基
しょくだい,燭台,一本、一台、一対（つい）、一基、一口（こう・く）
しょくたく,食卓,一脚、一台、一卓、一席 [食事をすること]
しょくたくおおい,食卓覆い,⇒ 蠅帳・はいちょう
しょくたくがさ,食卓傘,⇒ 蠅帳・はいちょう
しょくたくかばー,食卓カバー,⇒ 蠅帳・はいちょう
しょくぱん,食パン,一斤（きん）、一枚、一切（きれ）、一片
しょくぶつ,植物,一本（ほん・もと）、一輪、一茎（けい・くき）、一枝、一朶（だ） [枝一本のこと。主に花の付いた一枝、一輪の花。桜や紫陽花などのような細かい花のまとまりで使われることが多い。本来の意味は垂れ下がった枝]、一弁、一片、一球（きゅう・たま）・一玉・一個 [球根や玉状のものなどで]、一株（かぶ・しゅ）、一穂（すい）、一把（わ）、一束（たば）、一鉢、一群・一叢（むら・そう）・一簇（むら・そう）[群生で]、一団 [群生で]、一個、一玉、一顆（か）、一果（か）、一菓（か）、一房、一粒、一枚、一莢（さや）、一葉（よう・は）
しょけんだい,書見台,一台、一基
しょこ,書庫,一室、一部屋、一棟（むね・とう）、一軒
しょさいづくえ,書斎机,一台、一脚
しょさいですく,書斎デスク,一台、一脚
しょさだい,所作台,一台、一式
しょじょう,書状,一通、一本、一封、一札（さつ）、一幅、一翰（かん）
しょせき,書籍,一帙（ちつ）[おおいで包んだ状態]、一張・丁 [和装本の綴じの枚数・二ページで一枚]
しょせき,書籍,初版、二版（再版） … 、重版
しょせき,書籍,一頁、一ページ、一丁 [表裏二ページ分]、一行、一字、一文字、一章、一節
しょせき,書籍,一冊、一部、一巻、一篇、一本、一套（とう）、一函（かん）、一筆
じょせきしょうほん,除籍抄本,一通、一枚、一葉（よう）
じょせきとうほん,除籍謄本,一通、一枚、一葉（よう）
しょだな,書棚,一本、一架、一台、一基
しょっかく,触覚,一本、一対
しょっき,食器,一個、一枚、一客、一口（こう・く・くち）、一組、一揃（そろい）
しょっき,織機,一台、一基
