単語,判定結果,TF-IDF値,出現回数,優先値,連結回数,概念レベル,Scored Probabilities for Class "0",Scored Probabilities for Class "1",Scored Probabilities for Class "2",Scored Labels
ユーザ認証,0,0.26047790165594,3,2.2,3,4,0.394463658332825,0.573762893676758,0.0317734628915787,1
ユーザid,0,0.3083361593204,1,2,1,2.5,0.58014589548111,0.402983903884888,0.0168701894581318,0
メールアドレス,0,0.357844908089937,1,3.2,4,0,0.522535622119904,0.455189079046249,0.0222752708941698,0
プログラム演習5要望書内容変更,0,0.278286438097661,1,7,0,93.8571428571429,0.290926814079285,0.69695770740509,0.0121155995875597,1
パスワード発行,0,0.291345664378886,2,3.2,0,0,0.455558478832245,0.52562004327774,0.0188215095549822,1
パスワード発行,0,0.252020737793217,2,3.2,0,0,0.460043847560883,0.520949363708496,0.0190068203955889,1
パスワード変更,0,1,4,3.2,2,200,0.252705901861191,0.721064329147339,0.0262298807501793,1
パスワード変更,0,1,4,3.2,2,200,0.252705901861191,0.721064329147339,0.0262298807501793,1
パスワード変更,0,0.388577044640669,4,3.2,2,200,0.308975666761398,0.658953845500946,0.0320704616606236,1
パスワード変更,0,0.386250289173778,4,3.2,2,200,0.309201240539551,0.658704817295074,0.0320938788354397,1
パスワードユーザ認証,0,0.366793294568116,3,4.4,0,2.66666666666667,0.519589066505432,0.458612143993378,0.0217987857758999,0
パスワードユーザ認証,0,0.334316646778488,3,4.4,0,2.66666666666667,0.523271262645721,0.454775452613831,0.0219532661139965,0
パスワードユーザ認証,0,0.26047790165594,3,4.4,0,2.66666666666667,0.531623244285584,0.446073114871979,0.0223036650568247,0
パスワード,0,0.413005781393825,3,2.2,11,0,0.390031665563583,0.543940544128418,0.0660277977585793,1
パスワード,0,0.410532749409641,3,2.2,11,0,0.390281468629837,0.543648481369019,0.066070094704628,1
パスワード,0,0.26047790165594,3,2.2,11,0,0.405481100082397,0.525875687599182,0.0686432123184204,1
タスク,0,0.278286438097661,1,1.5,0,14,0.607336223125458,0.377294152975082,0.0153695596382022,0
セキュリティ確保,0,0.444499900650854,2,4,0,2,0.439707249403,0.542938768863678,0.0173540003597736,1
セキュリティ確保,0,0.441838285436737,2,4,0,2,0.44000980257988,0.542624294757843,0.0173659455031157,1
システム要求仕様,0,1,1,4,0,157,0.388161361217499,0.599777162075043,0.0120613928884268,1
システム利用,0,0.320439906432563,1,3,0,223,0.533936440944672,0.451148867607117,0.0149147408083081,0
システム,0,0.278286438097661,1,2,3,410,0.637122631072998,0.34241795539856,0.0204594321548939,0
コメント,0,0.362198688791785,1,2,2,3,0.58108526468277,0.400428384542465,0.0184862967580557,0
コミュニケーション,0,0.288666082095837,1,4.2,1,15,0.449178755283356,0.534818053245544,0.0160031653940678,1
エントリ登録,0,0.672719136662276,2,3,2,15.5,0.440375298261642,0.53831273317337,0.0213120207190514,1
エントリ登録,0,0.250097585230629,2,3,2,15.5,0.488283902406693,0.488085508346558,0.0236305668950081,0
インターンシップ終了,0,0.437029450470441,1,4.7,0,33,0.396698474884033,0.589814364910126,0.0134871117770672,1
インターンシップ登録,0,1,1,4.7,0,15.5,0.334149718284607,0.654450416564941,0.0114000039175153,1
インターンシップ提供,0,0.302302172352974,3,4.7,0,116.5,0.52161717414856,0.456427842378616,0.0219549741595984,0
インターンシップ提供,0,0.302005774236159,3,4.7,0,116.5,0.521650731563568,0.456392854452133,0.0219563860446215,0
インターンシップ提供,0,0.234164330717126,3,4.7,0,116.5,0.529329359531403,0.448391079902649,0.0222795791924,0
インターンシップ情報一覧確認,0,0.365280858909739,2,6.7,1,21.75,0.261418461799622,0.722262918949127,0.0163185428828001,1
インターンシップ情報一覧確認,0,0.338006076425813,2,6.7,1,21.75,0.263877481222153,0.719650566577911,0.0164720453321934,1
インターンシップ実施,0,0.210796364951923,1,4.7,0,23.5,0.421138733625412,0.564516305923462,0.0143450144678354,1
インターンシップ名,0,0.30912433010458,9,4.2,0,1,0.106270514428616,0.845665991306305,0.0480634830892086,1
インターンシップ名,0,0.284718090813668,9,4.2,0,1,0.10731902718544,0.844143211841583,0.0485377125442028,1
インターンシップ名,0,0.284485078643955,9,4.2,0,1,0.107329055666924,0.844128608703613,0.0485422611236572,1
インターンシップ名,0,0.271963178394386,9,4.2,0,1,0.107870325446129,0.84334260225296,0.0487870499491692,1
インターンシップ名,0,0.256965861633418,9,4.2,0,1,0.108521513640881,0.842396855354309,0.0490815676748753,1
インターンシップ名,0,0.252647231026647,9,4.2,0,1,0.108709625899792,0.842123806476593,0.0491666421294212,1
インターンシップ名,0,0.237778740789568,9,4.2,0,1,0.109359256923199,0.841180264949799,0.0494604557752609,1
インターンシップ名,0,0.237314199927636,9,4.2,0,1,0.10937961935997,0.841150760650635,0.049469668418169,1
インターンシップ名,0,0.175937336746971,9,4.2,0,1,0.11209512501955,0.837207078933716,0.0506978221237659,1
インターンシップ参加決定学生閲覧,0,1,1,7.7,0,15.8,0.191884160041809,0.79945182800293,0.00866406410932541,1
インターンシップ参加エントリ,0,0.463574002877784,1,6.7,0,3.66666666666667,0.280615031719208,0.707817077636719,0.0115679325535893,1
インターンシップ参加,0,0.211846734173213,1,4.7,2,5.5,0.433817118406296,0.5484299659729,0.0177529975771904,1
インターンシップエントリ登録,0,0.275072728407213,1,6.7,0,10.3333333333333,0.299363702535629,0.688311696052551,0.0123245324939489,1
インターンシップエントリ学生閲覧,0,1,1,7.7,0,8,0.191367030143738,0.799978971481323,0.00865407567471266,1
インターンシップid,0,0.284718090813668,9,4.5,0,0,0.10333090275526,0.84859699010849,0.048072125762701,1
インターンシップid,0,0.284485078643955,9,4.5,0,0,0.103340663015842,0.848582744598389,0.0480766519904137,1
インターンシップid,0,0.271963178394386,9,4.5,0,0,0.103864565491676,0.847815096378326,0.0483203865587711,1
インターンシップid,0,0.256965861633418,9,4.5,0,0,0.104494862258434,0.846891462802887,0.0486136265099049,1
インターンシップid,0,0.252647231026647,9,4.5,0,0,0.104676961898804,0.846624672412872,0.0486983321607113,1
インターンシップid,0,0.237778740789568,9,4.5,0,0,0.105305887758732,0.845703184604645,0.0489909388124943,1
インターンシップid,0,0.237314199927636,9,4.5,0,0,0.105325572192669,0.845674276351929,0.0490000955760479,1
インターンシップid,0,0.184631686271492,9,4.5,0,0,0.107579201459885,0.842372298240662,0.050048541277647,1
インターンシップid,0,0.175937336746971,9,4.5,0,0,0.107954867184162,0.841821789741516,0.0502232983708382,1
インターンシップ,0,0.551617721413397,3,3.7,35,0,0.287486761808395,0.158175513148308,0.554337680339813,2
インターンシップ,0,0.345943959095753,3,3.7,35,0,0.291792213916779,0.14556822180748,0.562639594078064,2
インターンシップ,0,0.313443792382374,3,3.7,35,0,0.29244589805603,0.143654137849808,0.563899993896484,2
インターシップ,0,0.739897941048874,1,3.2,0,0,0.449630856513977,0.536994457244873,0.0133746070787311,1
アドバイス参照,0,1,1,3.5,0,14,0.40330696105957,0.584389507770538,0.012303564697504,1
アドバイス,0,0.362198688791785,1,2.5,4,28,0.567255318164825,0.410219371318817,0.0225252695381641,0
password,0,0.3083361593204,1,3.2,0,0,0.499446332454681,0.485697269439697,0.0148564092814922,0
