単語,判定結果,TF-IDF値,出現回数,優先値,連結回数,固有度
パターン２,0,0.3297561244586673,1,5.8,0,0
パターン1,0,0.3297561244586673,1,5.8,0,0
パターン,0,0.3297561244586673,1,4.8,3,0
ナンバー黒ブロック,0,0.34383567853287456,7,11.6,0,0
ナンバー黒ブロック,0,0.3376858703437638,7,11.6,0,0
ナンバー黒ブロック,0,0.3372812019266356,7,11.6,0,0
ナンバー黒ブロック,0,0.3110145265139026,7,11.6,0,0
ナンバー黒ブロック,0,0.30455162509185835,7,11.6,0,0
ナンバー黒ブロック,0,0.22261309714562044,7,11.6,0,0
ナンバー黒ブロック,0,0.17357073127807437,7,11.6,0,0
ナンバーボーナスサークル,0,0.25058033049120915,2,14.4,0,0
ナンバーボーナスサークル,0,0.21421693872496486,2,14.4,0,0
トリプルビンゴ,0,0.3464515390215655,1,8.4,0,1.0
チーム,0,0.410834946284818,1,3.6,15,0
ダブルビンゴ,0,0.3464515390215655,1,7.2,0,1.0
ターン終了,0,0.16982094234379758,1,7.6,0,0
ターン毎,0,0.3524142748893622,1,5.6,0,0
ターン中,0,0.4228961121998365,3,5.6,0,0
ターン中,0,0.29612224518984015,3,5.6,0,0
ターン中,0,0.1487057835778022,3,5.6,0,0
タッチセンサ,0,0.4877706358008416,3,7.2,0,1.0
タッチセンサ,0,0.36504933027747144,3,7.2,0,1.0
タッチセンサ,0,0.1952616924056038,3,7.2,0,1.0
タイム,0,0.476361633019313,2,3.6,28,0
タイム,0,0.46551124067112326,2,3.6,28,0
タイミング,0,0.43975042955243754,1,6.0,0,0
タイトル,0,0.17743547439691404,1,4.8,0,0
ソースコード,0,0.2468984144705424,1,7.2,0,0
ソフトウェア,0,0.47201336782952713,2,7.2,4,0
ソフトウェア,0,0.22894076739232405,2,7.2,4,0
スラローム板,0,0.495348028908728,5,8.0,0,0
スラローム板,0,0.369389588904886,5,8.0,0,0
スラローム板,0,0.313466201659582,5,8.0,0,0
スラローム板,0,0.27522468864069116,5,8.0,0,0
スラローム板,0,0.22250923465109942,5,8.0,0,0
スラローム,0,0.49616125924225496,7,6.0,5,0
スラローム,0,0.49133482520033617,7,6.0,5,0
スラローム,0,0.41641681317274304,7,6.0,5,0
スラローム,0,0.40351354944047746,7,6.0,5,0
スラローム,0,0.3131519982169284,7,6.0,5,0
スラローム,0,0.2575358005476174,7,6.0,5,0
スラローム,0,0.23175582794688418,7,6.0,5,0
スポンサー看板,0,0.3629436021314506,1,10.0,0,0
スタート準備走行,0,0.6011908286564756,1,12.8,0,0
スタート準備3,0,0.3904032499886049,1,9.8,0,0
スタート準備,0,0.3524142748893622,1,8.8,2,0
スタート時,0,0.2588893805122497,1,6.8,0,0
スタート成立後,0,0.6209325338727409,1,10.8,0,0
スタート後,0,0.30789706160300223,1,6.8,0,0
スタート位置,0,0.5293441528209858,1,8.8,0,0
スタートライン手前,0,0.44863596222717683,1,12.4,0,0
スタートライン,0,0.5590079689278453,4,8.4,1,0
スタートライン,0,0.4423381819155918,4,8.4,1,0
スタートライン,0,0.24406240888222894,4,8.4,1,0
スタートライン,0,0.23233253118460376,4,8.4,1,0
スタートエリア,0,0.5262220306229256,10,8.4,0,0
スタートエリア,0,0.427144674253302,10,8.4,0,0
スタートエリア,0,0.3674705708292242,10,8.4,0,0
スタートエリア,0,0.3193682933937248,10,8.4,0,0
スタートエリア,0,0.3140145458043773,10,8.4,0,0
スタートエリア,0,0.3114429662735722,10,8.4,0,0
スタートエリア,0,0.3085525697891095,10,8.4,0,0
スタートエリア,0,0.28531904481035497,10,8.4,0,0
スタートエリア,0,0.2379548361706254,10,8.4,0,0
スタートエリア,0,0.23577930648432413,10,8.4,0,0
シングルビンゴ,0,0.3464515390215655,1,8.4,0,1.0
シミュレーション動作,0,0.3955829607963041,1,13.6,0,0
サンプル,0,0.4159989081843642,1,4.8,0,0
ゴールゲート,0,0.46801810791141196,4,7.2,0,0
ゴールゲート,0,0.2954591713144397,4,7.2,0,0
ゴールゲート,0,0.2572893753918227,4,7.2,0,0
ゴールゲート,0,0.1863359896426151,4,7.2,0,0
ゴール,0,0.4679785536851034,3,3.6,4,0
ゴール,0,0.36504933027747144,3,3.6,4,0
ゴール,0,0.24077472261123284,3,3.6,4,0
コース画像,0,0.4159989081843642,1,7.6,0,0
コース外,0,0.17724627523375577,1,5.6,0,0
コース以外,0,0.3381694882148911,1,7.6,0,0
コース上,0,0.4774113304936435,6,5.6,0,0
コース上,0,0.42435585669169285,6,5.6,0,0
コース上,0,0.42435585669169285,6,5.6,0,0
コース上,0,0.42435585669169285,6,5.6,0,0
コース上,0,0.3064728820953778,6,5.6,0,0
コース上,0,0.2813820097626451,6,5.6,0,0
コース,0,0.39871161284412154,19,3.6,23,0
コース,0,0.34227822544272857,19,3.6,23,0
コース,0,0.3337171627875674,19,3.6,23,0
コース,0,0.323254864232716,19,3.6,23,0
コース,0,0.2886745468699519,19,3.6,23,0
コース,0,0.24245213927217987,19,3.6,23,0
コース,0,0.2412425802496034,19,3.6,23,0
コース,0,0.2397300186297026,19,3.6,23,0
コース,0,0.22055745634374155,19,3.6,23,0
コース,0,0.1996698633280773,19,3.6,23,0
コース,0,0.19593702615162722,19,3.6,23,0
コース,0,0.1833377726213326,19,3.6,23,0
コース,0,0.1816413884325824,19,3.6,23,0
コース,0,0.1810551129501487,19,3.6,23,0
コース,0,0.17819824163601186,19,3.6,23,0
コース,0,0.17143213439387825,19,3.6,23,0
コース,0,0.16459233881000818,19,3.6,23,0
コース,0,0.16437054674190726,19,3.6,23,0
コース,0,0.13088445928698303,19,3.6,23,0
コンピュータ,0,0.16967904472033685,1,7.2,0,0
ゲーム,0,0.3408632556554206,1,3.6,0,0
ゲートライン,0,0.5909183426288794,4,7.2,0,0
ゲートライン,0,0.34517130267690893,4,7.2,0,0
ゲートライン,0,0.2572893753918227,4,7.2,0,0
ゲートライン,0,0.23400905395570598,4,7.2,0,0
ケース,0,0.4695641346311899,1,3.6,0,0
クラス別,0,0.4751889039142393,1,5.6,0,0
クラス,0,0.4682188797344692,5,3.6,14,0
クラス,0,0.43476953262102774,5,3.6,14,0
クラス,0,0.42279983924437975,5,3.6,14,0
クラス,0,0.33466089383766556,5,3.6,14,0
クラス,0,0.3217044594234988,5,3.6,14,0
ガレージ方向,0,0.3454699417561551,1,8.8,0,0
ガレージ,0,0.4810776266449372,9,4.8,2,0
ガレージ,0,0.4497542535084051,9,4.8,2,0
ガレージ,0,0.4253975526965524,9,4.8,2,0
ガレージ,0,0.36237918593107726,9,4.8,2,0
ガレージ,0,0.3175533477707956,9,4.8,2,0
ガレージ,0,0.3095866007018468,9,4.8,2,0
ガレージ,0,0.2923459363495446,9,4.8,2,0
ガレージ,0,0.23556679499786423,9,4.8,2,0
ガレージ,0,0.12607467615015266,9,4.8,2,0
カラーブロック有効移動,0,0.32864011071353444,2,16.4,0,0
カラーブロック有効移動,0,0.2998734611924454,2,16.4,0,0
カラーブロック,0,0.5520551699202825,9,8.4,2,0
カラーブロック,0,0.5428487677798656,9,8.4,2,0
カラーブロック,0,0.48851400419158003,9,8.4,2,0
カラーブロック,0,0.30366288083332776,9,8.4,2,0
カラーブロック,0,0.2944448076209491,9,8.4,2,0
カラーブロック,0,0.2520963042028357,9,8.4,2,0
カラーブロック,0,0.2221749276175365,9,8.4,2,0
カラーブロック,0,0.2107530837792422,9,8.4,2,0
カラーブロック,0,0.20700459119906683,9,8.4,2,0
カラーサークル,0,0.32339492416976523,1,8.4,0,0
オレンジ範囲,0,0.20697751129091366,1,8.8,0,0
エントリークラス固有,0,0.5056207421737374,1,13.6,0,0
エントリークラス,0,0.4822519970077247,3,9.6,1,0
エントリークラス,0,0.4760904384718422,3,9.6,1,0
エントリークラス,0,0.15537354162877695,3,9.6,1,0
エリア区切り線,0,0.613053605620421,2,10.7,0,0
エリア区切り線,0,0.3491161797838702,2,10.7,0,0
エリア下端線,0,0.47994008361974794,1,9.6,0,0
エリア上端線,0,0.47994008361974794,1,9.6,0,0
エリア,0,0.4255018977707686,2,3.6,16,0
エリア,0,0.336545647610963,2,3.6,16,0
アドバンストクラス難所,0,0.5026016419900494,1,14.8,0,0
アドバンストクラス固有,0,0.5056207421737374,1,14.8,0,0
アドバンストクラス,0,0.4978603139416219,3,10.8,2,1.0
アドバンストクラス,0,0.4760904384718422,3,10.8,2,1.0
アドバンストクラス,0,0.15537354162877695,3,10.8,2,1.0
アクティビティ,0,0.6418238374358045,1,8.4,0,1.0
もの,0,0.36504933027747144,3,2.2,1,0
もの,0,0.3607858795992564,3,2.2,1,0
もの,0,0.29612224518984015,3,2.2,1,0
まで,0,0.5236979290900978,3,2.2,0,0
まで,0,0.3001557761493628,3,2.2,0,0
まで,0,0.1487057835778022,3,2.2,0,0
または,0,0.4445219918519911,1,3.3,0,0
のみ,0,0.3427757517511082,1,2.2,0,0
うち1,0,0.49523816029335554,1,3.2,0,0
rコース,0,0.7013785822957277,6,5.0,0,0.5
rコース,0,0.4256211593652193,6,5.0,0,0.5
rコース,0,0.2637315307124951,6,5.0,0,0.5
rコース,0,0.2588010577505934,6,5.0,0,0.5
rコース,0,0.24934150244807482,6,5.0,0,0.5
rコース,0,0.2256245827433509,6,5.0,0,0.5
lコース,0,0.7137596891588287,5,5.0,1,0.5
lコース,0,0.45570278981922074,5,5.0,1,0.5
lコース,0,0.26803170071526755,5,5.0,1,0.5
lコース,0,0.25823475197873025,5,5.0,1,0.5
lコース,0,0.23367192221506394,5,5.0,1,0.5
goal,0,0.30789706160300223,1,5.6,0,1.0
gate2,0,0.30789706160300223,1,6.6,0,0
gate1,0,0.30789706160300223,1,6.6,0,0
ev3rt,0,0.16967904472033685,1,6.6,0,0.3333333333333333
etロボコンキャラクターロゴ,0,0.2827178724274894,1,17.2,0,0.5
etロボコン2020ロゴ,0,0.2827178724274894,1,14.0,0,0.25
etrobo開発環境,0,0.5676250218804185,1,16.4,0,0.3333333333333333
api,0,0.16967904472033685,1,4.2,0,1.0
8個,0,0.42691455729267025,1,3.0,0,0
6章,0,0.4751889039142393,1,3.0,0,0
6個,0,0.29102428708698663,1,3.0,0,0
60fps,0,0.4345415067510164,1,6.2,0,0.5
5種類,0,0.3145770195210893,1,5.0,0,0
4章,0,0.4751889039142393,1,3.0,0,0
45,0,0.35071365447878605,1,2.0,0,0
3章,0,0.5265717020264916,1,3.0,0,0
3時,0,0.3904032499886049,1,3.0,0,0
2章,0,0.5212796173064441,1,3.0,1,0
26,0,0.10383681091653299,1,2.0,0,0
1章,0,0.2588893805122497,1,3.0,0,0
1回,0,0.4564869897981049,2,3.0,0,0
1回,0,0.3154348740132223,2,3.0,0,0
1チーム当たりlコース,0,0.34017694248888525,1,13.799999999999999,0,0
1つ奥側,0,0.37650014122185727,1,6.1,0,0
14,0,0.10383681091653299,1,2.0,0,0
12章,0,0.4435486805827573,1,4.0,0,0
120秒経過後,0,0.17724627523375577,1,11.0,0,0
120秒,0,0.6362164502608849,3,5.0,1,0
120秒,0,0.4140413435108846,3,5.0,1,0
120秒,0,0.155207867069318,3,5.0,1,0
12,0,0.2588893805122497,1,2.0,5,0
11,0,0.28003760354167434,1,2.0,0,0
10個,0,0.2962942300118145,1,4.0,0,0
10,0,0.24005959524405698,2,2.0,1,0
10,0,0.12529016524560457,2,2.0,1,0
0版,0,0.350845893171428,3,3.0,0,0
0版,0,0.245218349934775,3,3.0,0,0
0版,0,0.09092597248873462,3,3.0,0,0
